dc93b1a8-958e-4832-b3d7-6bb290f00072	TCGA-EA-A5O9-01Z-00-DX1.9694E52A-60A4-4044-90B5-64C11460CAD2.svs	Biospecimen	Slide Image	TCGA-CESC	TCGA-EA-A5O9	TCGA-EA-A5O9-01Z	Primary Tumor
c466d87c-cc1a-4ccc-b29c-674e89da5063	TCGA-UC-A7PD-01Z-00-DX1.D4DDF9DF-57A5-4412-95F4-3747579B8DC1.svs	Biospecimen	Slide Image	TCGA-CESC	TCGA-UC-A7PD	TCGA-UC-A7PD-01Z	Primary Tumor
ec5d1ec3-e890-4462-a478-6644df0e6b27	TCGA-C5-A2LV-01Z-00-DX1.B8C938D3-FCD8-43C9-8520-6645875FCD30.svs	Biospecimen	Slide Image	TCGA-CESC	TCGA-C5-A2LV	TCGA-C5-A2LV-01Z	Primary Tumor
f5aacb82-df8a-4f0d-a6d2-0c66e41f89a6	TCGA-C5-A1M8-01Z-00-DX1.E4AA52E6-AC3E-406E-A8FC-66EAD770AA59.svs	Biospecimen	Slide Image	TCGA-CESC	TCGA-C5-A1M8	TCGA-C5-A1M8-01Z	Primary Tumor
1b70e7bd-1857-4481-95c4-33516f9b862c	TCGA-C5-A3HL-01Z-00-DX1.324403AE-C1AC-4562-9EC8-9F4287C03FA1.svs	Biospecimen	Slide Image	TCGA-CESC	TCGA-C5-A3HL	TCGA-C5-A3HL-01Z	Primary Tumor
395ebb75-aef5-4c42-89d6-858730aab44f	TCGA-VS-A8QM-01Z-00-DX1.F226D97A-0262-406E-BA4C-722A0732B22F.svs	Biospecimen	Slide Image	TCGA-CESC	TCGA-VS-A8QM	TCGA-VS-A8QM-01Z	Primary Tumor
1dbae10a-b6cd-4371-afab-9bef716b8d97	TCGA-LP-A5U3-01Z-00-DX1.709B6010-A1E5-48DF-A994-40816B1825FC.svs	Biospecimen	Slide Image	TCGA-CESC	TCGA-LP-A5U3	TCGA-LP-A5U3-01Z	Primary Tumor
63aab793-92e3-4934-b545-f75123179257	TCGA-C5-A1MN-01Z-00-DX1.2D1DE4B8-7463-4708-872E-DA9D8DA2E421.svs	Biospecimen	Slide Image	TCGA-CESC	TCGA-C5-A1MN	TCGA-C5-A1MN-01Z	Primary Tumor
ef383dd4-a453-4683-bd30-7501faae9e24	TCGA-ZJ-AAX4-01Z-00-DX1.CD3F654C-40AB-4216-B35C-7CCD0BE34500.svs	Biospecimen	Slide Image	TCGA-CESC	TCGA-ZJ-AAX4	TCGA-ZJ-AAX4-01Z	Primary Tumor
95382c59-92cd-4b88-97ec-40de2a2d5196	TCGA-C5-A1BE-01Z-00-DX1.C6EB1805-CF3F-4ECC-8014-ED0AB4AF7911.svs	Biospecimen	Slide Image	TCGA-CESC	TCGA-C5-A1BE	TCGA-C5-A1BE-01Z	Primary Tumor
4de67030-8851-49a1-83f5-2f0ff994f77b	TCGA-MU-A8JM-01Z-00-DX1.6B02B6FD-5D8A-41C0-8936-D7B63CD6B552.svs	Biospecimen	Slide Image	TCGA-CESC	TCGA-MU-A8JM	TCGA-MU-A8JM-01Z	Primary Tumor
c650a263-4115-45bc-b16f-6b88b1c0bd5b	TCGA-EA-A3HT-01Z-00-DX1.6B374081-2ECB-4973-8AE7-BF8FA9F00BBC.svs	Biospecimen	Slide Image	TCGA-CESC	TCGA-EA-A3HT	TCGA-EA-A3HT-01Z	Primary Tumor
badcee03-6ee4-46b7-92cc-b372fbddbfaf	TCGA-VS-A9UU-01Z-00-DX1.BA1B42BF-2D2F-4167-83FF-D6C7F20AE918.svs	Biospecimen	Slide Image	TCGA-CESC	TCGA-VS-A9UU	TCGA-VS-A9UU-01Z	Primary Tumor
4a867c72-07d4-4fed-bb64-43a9b5141c84	TCGA-WL-A834-01Z-00-DX1.F39447F7-0C68-435B-864E-1C5EAB3DC767.svs	Biospecimen	Slide Image	TCGA-CESC	TCGA-WL-A834	TCGA-WL-A834-01Z	Primary Tumor
f105e238-62e0-4c8a-bb3f-9d4c984d4611	TCGA-UC-A7PG-01Z-00-DX1.1E355FB4-AE5D-490E-91C2-6CFF5BB75165.svs	Biospecimen	Slide Image	TCGA-CESC	TCGA-UC-A7PG	TCGA-UC-A7PG-01Z	Primary Tumor
e689fefb-7450-4d7a-bf90-c684619d818d	TCGA-EA-A439-01Z-00-DX1.0E3C5FDD-D68A-4B1C-A858-9F2ED2BF293F.svs	Biospecimen	Slide Image	TCGA-CESC	TCGA-EA-A439	TCGA-EA-A439-01Z	Primary Tumor
2a6212ec-7597-4df7-838e-1c2ca076614c	TCGA-ZJ-AAXI-01Z-00-DX1.F71550C8-8947-4677-9592-D78122E97C72.svs	Biospecimen	Slide Image	TCGA-CESC	TCGA-ZJ-AAXI	TCGA-ZJ-AAXI-01Z	Primary Tumor
283b1c36-d71a-4e35-beae-fce162a16e14	TCGA-C5-A7X3-01Z-00-DX1.70B9752B-0E55-429A-93E8-E3EE8491DDB5.svs	Biospecimen	Slide Image	TCGA-CESC	TCGA-C5-A7X3	TCGA-C5-A7X3-01Z	Primary Tumor
c15fb6e3-5270-4e01-ba1e-65dc6a59fec7	TCGA-4J-AA1J-01Z-00-DX1.8E768211-46FC-45A4-8689-6DDEA0198D43.svs	Biospecimen	Slide Image	TCGA-CESC	TCGA-4J-AA1J	TCGA-4J-AA1J-01Z	Primary Tumor
3c9c7394-a1a7-41e3-b3d7-4b502c6c5b6c	TCGA-PN-A8MA-01A-01-DX1.978164EB-6260-45BA-A874-FC795B72FA8C.svs	Biospecimen	Slide Image	TCGA-CESC	TCGA-PN-A8MA	TCGA-PN-A8MA-01A	Primary Tumor
cf737ac4-343b-4f65-bda0-0d36d2699022	TCGA-C5-A7UC-01Z-00-DX1.C2323A50-013C-44B9-92CF-93C1C1D27352.svs	Biospecimen	Slide Image	TCGA-CESC	TCGA-C5-A7UC	TCGA-C5-A7UC-01Z	Primary Tumor
34928650-c6bf-4acb-937b-0efcfba34a17	TCGA-Q1-A6DW-01Z-00-DX1.5F92312A-1AAF-419F-9D1A-196A6C0D5337.svs	Biospecimen	Slide Image	TCGA-CESC	TCGA-Q1-A6DW	TCGA-Q1-A6DW-01Z	Primary Tumor
62e64966-29c6-4ca6-9834-05606b4dd119	TCGA-ZJ-AAXN-01Z-00-DX1.47F380CB-458E-45C9-BE7F-E4A02D384FFC.svs	Biospecimen	Slide Image	TCGA-CESC	TCGA-ZJ-AAXN	TCGA-ZJ-AAXN-01Z	Primary Tumor
da5b79a0-6ee7-4f58-b722-9617f648e34e	TCGA-VS-A9UD-01Z-00-DX1.9B341391-177B-46A3-AC50-C287FFAE8A3F.svs	Biospecimen	Slide Image	TCGA-CESC	TCGA-VS-A9UD	TCGA-VS-A9UD-01Z	Primary Tumor
f44ba9d1-eddf-463c-a820-7a592667321d	TCGA-VS-A9UH-01Z-00-DX1.CB6C2531-2041-477C-9524-3DB427BB3B23.svs	Biospecimen	Slide Image	TCGA-CESC	TCGA-VS-A9UH	TCGA-VS-A9UH-01Z	Primary Tumor
7a7ed982-bb1b-4029-937b-b6b624d550c0	TCGA-GH-A9DA-01Z-00-DX1.14102CF2-DFD2-4A7C-9394-AEE0A25DEEA9.svs	Biospecimen	Slide Image	TCGA-CESC	TCGA-GH-A9DA	TCGA-GH-A9DA-01Z	Primary Tumor
9c73e9c7-3b68-4fb8-855f-ec5a60962780	TCGA-FU-A3HY-01Z-00-DX1.246D4D7B-7656-431E-A9EA-336F9FADF36E.svs	Biospecimen	Slide Image	TCGA-CESC	TCGA-FU-A3HY	TCGA-FU-A3HY-01Z	Primary Tumor
3ee04569-1641-46e3-9e97-4f293b425963	TCGA-EA-A50E-01Z-00-DX1.47E4FA53-C268-4859-ADC3-82B4BDE6BEF1.svs	Biospecimen	Slide Image	TCGA-CESC	TCGA-EA-A50E	TCGA-EA-A50E-01Z	Primary Tumor
40dd8daa-0820-4774-b12f-ed54a74dbee9	TCGA-FU-A3WB-01Z-00-DX1.692AD3D1-6605-46CC-A899-48E952C6F80A.svs	Biospecimen	Slide Image	TCGA-CESC	TCGA-FU-A3WB	TCGA-FU-A3WB-01Z	Primary Tumor
032b51c0-415d-405c-9105-d3633f2b9ac7	TCGA-EX-A1H5-01Z-00-DX1.B82669F8-69A2-414F-872F-F51CF3B2E34A.svs	Biospecimen	Slide Image	TCGA-CESC	TCGA-EX-A1H5	TCGA-EX-A1H5-01Z	Primary Tumor
222e3e48-1f24-4933-add6-de57e7e6d4f2	TCGA-EA-A3HQ-01Z-00-DX1.13225BE1-091D-41DA-8B4D-C91B1A0CC9D6.svs	Biospecimen	Slide Image	TCGA-CESC	TCGA-EA-A3HQ	TCGA-EA-A3HQ-01Z	Primary Tumor
44071b33-17d4-4970-a62d-73fbbd55bc54	TCGA-EX-A69L-01Z-00-DX1.7A625731-6D1B-4A86-A3EC-C449CF4D9590.svs	Biospecimen	Slide Image	TCGA-CESC	TCGA-EX-A69L	TCGA-EX-A69L-01Z	Primary Tumor
5878d9aa-b549-4eb3-b9f3-809ed8ffe2b0	TCGA-FU-A3TQ-01Z-00-DX1.8A9BD5E8-CBFF-4AFB-848C-6F44F8F46129.svs	Biospecimen	Slide Image	TCGA-CESC	TCGA-FU-A3TQ	TCGA-FU-A3TQ-01Z	Primary Tumor
12b95eb0-df79-4453-9964-129cec86eac7	TCGA-Q1-A5R3-01Z-00-DX1.8A313239-8F5E-4F78-BBB5-640BF6079FF2.svs	Biospecimen	Slide Image	TCGA-CESC	TCGA-Q1-A5R3	TCGA-Q1-A5R3-01Z	Primary Tumor
02739e88-15df-4e7b-ac86-c0e2931bf713	TCGA-VS-A9UL-01Z-00-DX1.4348D92F-0EA0-4A98-8F5E-D52E49AF71F4.svs	Biospecimen	Slide Image	TCGA-CESC	TCGA-VS-A9UL	TCGA-VS-A9UL-01Z	Primary Tumor
